slab_sid,system_id_OH,OH,system_id_O,O,system_id_HO2,bulk_id,miller_index,nads,bulk_symbols,HO2,delG1,delG2,delG3,delG4,maxG,RDS,eta
32094,26511,1.446825094999989,17544,2.7439591350000003,1000,mp-1016825,"(2, 2, 1)",1,Hf1Mg1O3,0.9144590899999205,1.446825094999989,1.2971340400000113,-1.8295000450000798,4.00554091000008,4.00554091000008,4,2.7755409100000796
3789,33108,-3.279098600000017,16502,0.7504810799999551,25548,mp-1276230,"(1, 0, -1)",1,V2Si2O7,2.0737165799999935,-3.279098600000017,4.029579679999972,1.3232355000000384,2.8462834200000064,4.029579679999972,2,2.799579679999972
18799,25459,-1.156433430000012,29680,1.9288128499999835,25785,mp-554533,"(1, 0, 1)",1,Hg4Mo4O14,0.8890613199999937,-1.156433430000012,3.0852462799999953,-1.0397515299999898,4.030938680000006,4.030938680000006,4,2.8009386800000065
44905,42433,2.0375839599999868,41261,-0.5068849600000102,42829,mp-754978,"(1, 2, 0)",1,Cd2Cu4O6,3.550858010000011,2.0375839599999868,-2.544468919999997,4.057742970000021,1.369141989999989,4.057742970000021,3,2.827742970000021
4002,8560,4.08502045999999,30407,3.343047676666655,27186,mp-756455,"(1, 0, 0)",1,Ti6V2O16,4.888317290000029,4.08502045999999,-0.7419727833333352,1.545269613333374,0.031682709999970804,4.08502045999999,1,2.85502045999999
73428,75263,-0.6492784499999595,73711,2.671370864999998,71085,mp-1183290,"(3, 2, 0)",1,Ba1Pt1O3,0.8176005000000235,-0.6492784499999595,3.320649314999957,-1.8537703649999744,4.102399499999977,4.102399499999977,4,2.8723994999999767
29789,30042,4.13152137000001,28156,3.4906231349999906,6904,TlPdO4-rutile,"(2, -1, 1)",1,Tl1Pd1O4,5.149171529999987,4.13152137000001,-0.6408982350000199,1.6585483949999964,-0.22917152999998702,4.13152137000001,1,2.9015213700000104
69677,69192,-0.4412006100000292,72641,1.9330103799999823,78491,mvc-14096,"(1, 1, 0)",1,Cu6Ge8O24,0.784356029999967,-0.4412006100000292,2.3742109900000115,-1.1486543500000153,4.135643970000033,4.135643970000033,4,2.905643970000033
70357,70566,-2.6687280300000307,71067,0.1282241149999923,70606,mp-1183133,"(1, 1, 0)",1,Al1Ir1O3,4.301942299999948,-2.6687280300000307,2.7969521450000228,4.173718184999956,0.618057700000052,4.173718184999956,3,2.943718184999956
76888,75423,-0.6774557200000028,76757,1.7016742799999893,75521,mp-752539,"(1, 1, -1)",1,Cs4Ba4O6,0.7138911999999753,-0.6774557200000028,2.379129999999992,-0.987783080000014,4.206108800000025,4.206108800000025,4,2.976108800000025
36201,25887,3.393634730000012,10576,2.752501304999979,26107,mp-753658,"(1, 2, 2)",1,Al2Cr2O8,6.971654629999986,3.393634730000012,-0.6411334250000329,4.219153325000008,-2.0516546299999865,4.219153325000008,3,2.9891533250000077
30524,16511,-0.10560151000000467,37095,1.5927738050000049,10132,mp-996954,"(2, 2, 1)",1,Cu1Pt1O2,0.6774709000000005,-0.10560151000000467,1.6983753150000096,-0.9153029050000043,4.2425291,4.2425291,4,3.0125290999999996
70450,73026,-1.6836627300000568,70132,1.683884942499984,70646,mp-550893,"(1, 1, 0)",1,Hf4O8,0.6459019299999202,-1.6836627300000568,3.3675476725000406,-1.0379830125000638,4.27409807000008,4.27409807000008,4,3.04409807000008
70450,73026,-1.6836627300000568,75035,2.468379735000011,70646,mp-550893,"(1, 1, 0)",1,Hf4O8,0.6459019299999202,-1.6836627300000568,4.1520424650000685,-1.822477805000091,4.27409807000008,4.27409807000008,4,3.04409807000008
6074,23862,-1.3465332400000043,9078,1.0762378375000001,13799,mp-18747,"(2, 2, 1)",1,Sr1Mo1O3,0.6405614200000376,-1.3465332400000043,2.4227710775000046,-0.43567641749996255,4.279438579999963,4.279438579999963,4,3.0494385799999626
80253,38933,4.299470980000004,11873,3.6985583499999968,19080,mp-1189546,"(1, 0, 0)",1,Cd6Ge2O12,3.750578570000014,4.299470980000004,-0.6009126300000074,0.05202022000001705,1.169421429999986,4.299470980000004,1,3.069470980000004
6317,9971,-2.327630029999985,22211,1.9820088883333324,9022,mp-1186884,"(2, 2, 1)",1,Rb1Mg1O3,4.291930809999994,-2.327630029999985,4.3096389183333175,2.3099219216666613,0.6280691900000059,4.3096389183333175,2,3.0796389183333175
20856,23895,-1.0390720900000099,31562,-2.978978676666668,24464,mp-1019544,"(2, 1, 0)",1,Ba4Zr4O12,0.6009567699999228,-1.0390720900000099,-1.9399065866666583,3.5799354466665907,4.319043230000077,4.319043230000077,4,3.0890432300000774
81059,5414,-2.4773983699999658,13829,1.864765135000025,26005,mp-996963,"(2, 0, 1)",1,Cd4Ag4O8,0.7922982900000168,-2.4773983699999658,4.3421635049999905,-1.072466845000008,4.127701709999983,4.3421635049999905,2,3.1121635049999905
17374,33210,-0.495869672,21101,-2.786309805000004,28906,mp-4387,"(1, 0, 0)",1,Sr4Zr4O12,1.5724936299999943,-0.495869672,-2.290440133000004,4.358803434999999,3.347506370000006,4.358803434999999,3,3.1288034349999987
71414,75228,-0.23683398999999888,70668,1.8262142100000152,75172,mp-753801,"(2, 1, -1)",1,Cs4Sr4O6,0.5216907399999944,-0.23683398999999888,2.063048200000014,-1.3045234700000208,4.398309260000006,4.398309260000006,4,3.168309260000006
70573,70617,-0.5806885375000002,77596,0.23654982500002328,73693,mp-1276507,"(0, 0, 1)",1,Nb4Co8O18,0.4964818500000068,-0.5806885375000002,0.8172383625000235,0.25993202499998347,4.423518149999993,4.423518149999993,4,3.1935181499999934
44922,45605,1.0103246699999977,45877,1.5157066500000245,45261,mvc-688,"(1, -2, 0)",1,V1W2O8,5.980988730000033,1.0103246699999977,0.5053819800000268,4.465282080000009,-1.060988730000033,4.465282080000009,3,3.2352820800000086
24823,3033,0.2371955199999809,35123,-1.2958009049999955,24765,mp-561189,"(1, 0, 0)",1,Rb6Si10O23,3.244235460000025,0.2371955199999809,-1.5329964249999763,4.54003636500002,1.675764539999975,4.54003636500002,3,3.31003636500002
13228,31475,4.545653979999978,15797,2.5864267399999994,12676,mp-1016846,"(1, 1, 1)",1,Ti1Cd1O3,5.4567050999999624,4.545653979999978,-1.9592272399999784,2.870278359999963,-0.5367050999999625,4.545653979999978,1,3.315653979999978
23585,2325,-1.387112720000024,13740,-2.4239707599999485,13062,mp-1218065,"(1, 1, -1)",1,Ta12O2,2.159176450000016,-1.387112720000024,-1.0368580399999245,4.583147209999964,2.760823549999984,4.583147209999964,3,3.3531472099999644
9723,25897,4.613521149999977,5770,2.283216983333344,35658,mp-1224786,"(1, 2, 2)",1,Ga2Sb2O8,2.7778287500000243,4.613521149999977,-2.3303041666666333,0.4946117666666803,2.1421712499999757,4.613521149999977,1,3.3835211499999773
2878,19874,0.8870431733333434,16038,0.1898597800000321,4802,mvc-8362,"(0, 1, 0)",1,V4Ge8O24,4.884476769999989,0.8870431733333434,-0.6971833933333113,4.6946169899999575,0.035523230000010564,4.6946169899999575,3,3.4646169899999575
75096,74333,-1.2734344399999793,78076,3.4420476200000087,70327,mp-1183972,"(2, 1, 0)",1,Cs1Sr1O3,0.44155129000000426,-1.2734344399999793,4.715482059999988,-3.0004963300000043,4.478448709999996,4.715482059999988,2,3.485482059999988
37430,32291,0.3788571499999682,1757,1.7065112599999825,39494,mvc-11366,"(0, 1, 0)",1,Co4Si8O24,0.1941749899999626,0.3788571499999682,1.3276541100000143,-1.51233627000002,4.725825010000038,4.725825010000038,4,3.4958250100000376
39071,12746,4.775704180000028,39430,5.295773175000019,29668,GaPdO4-rutile,"(2, 1, 2)",1,Ga1Pd1O4,5.509204380000026,4.775704180000028,0.520068994999991,0.21343120500000623,-0.5892043800000257,4.775704180000028,1,3.5457041800000284
39071,12746,4.775704180000028,35599,3.79373727500001,29668,GaPdO4-rutile,"(2, 1, 2)",1,Ga1Pd1O4,5.509204380000026,4.775704180000028,-0.9819669050000184,1.7154671050000156,-0.5892043800000257,4.775704180000028,1,3.5457041800000284
36923,14490,-0.6984464299999524,6452,0.9859572200000148,36323,mp-767781,"(1, -1, 1)",1,Sr16Mn8O29,0.041875560000048495,-0.6984464299999524,1.6844036499999673,-0.9440816599999664,4.878124439999952,4.878124439999952,4,3.6481244399999517
5659,12825,0.16550231000005972,20000,2.268579103333335,17506,mp-1244572,"(1, 0, 1)",1,Mg2V8O20,0.034004829999955605,0.16550231000005972,2.1030767933332752,-2.2345742733333793,4.885995170000045,4.885995170000045,4,3.6559951700000446
76609,78437,1.6359298699999647,73687,3.087275126666666,72615,mp-18866,"(1, 1, 1)",1,Ca2V8O18,0.010861959999997312,1.6359298699999647,1.4513452566667013,-3.0764131666666685,4.909138040000003,4.909138040000003,4,3.679138040000003
76609,78437,1.6359298699999647,77120,3.0340151050000066,72615,mp-18866,"(1, 1, 1)",1,Ca2V8O18,0.010861959999997312,1.6359298699999647,1.398085235000042,-3.023153145000009,4.909138040000003,4.909138040000003,4,3.679138040000003
22036,38583,-0.155652270000038,21400,1.7293604749999905,2931,mp-1190360,"(0, 1, 0)",1,Ca4Se4O16,-0.03870186000006251,-0.155652270000038,1.8850127450000285,-1.768062335000053,4.958701860000063,4.958701860000063,4,3.7287018600000628
80296,18823,1.0650576000000074,10715,2.447599899999998,3696,mp-1235796,"(1, 0, -1)",1,Li2O16,-0.056888619999997586,1.0650576000000074,1.3825422999999906,-2.5044885199999953,4.976888619999998,4.976888619999998,4,3.746888619999998
40911,44990,-0.45279915999994613,44725,1.558075845000045,44664,mp-755342,"(3, -1, 0)",1,Lu2Ga2O6,-0.13979784999992498,-0.45279915999994613,2.010875004999991,-1.69787369499997,5.059797849999925,5.059797849999925,4,3.8297978499999252
12002,23699,1.9074635166666474,27378,2.489930854999981,32204,mp-755071,"(3, 2, 3)",1,Sn4O8,7.604852660000003,1.9074635166666474,0.5824673383333334,5.114921805000023,-2.6848526600000033,5.114921805000023,3,3.884921805000023
31061,16802,-0.3054008150000038,135,0.1923837200000069,39152,mp-573119,"(1, 0, 0)",1,Bi4Rh4O12,-0.2010305400000358,-0.3054008150000038,0.49778453500001074,-0.3934142600000427,5.121030540000036,5.121030540000036,4,3.891030540000036
31061,16802,-0.3054008150000038,12583,1.5534709300000007,39152,mp-573119,"(1, 0, 0)",1,Bi4Rh4O12,-0.2010305400000358,-0.3054008150000038,1.8588717450000045,-1.7545014700000365,5.121030540000036,5.121030540000036,4,3.891030540000036
2651,25788,-1.4807398900000146,28516,-3.192300824999992,19264,mp-766437,"(1, 0, -1)",1,Mg2Ti10O20,1.9702220399999508,-1.4807398900000146,-1.7115609349999772,5.162522864999943,2.9497779600000493,5.162522864999943,3,3.932522864999943
18829,10687,0.4555989299999885,11511,1.0510873949999935,16665,mp-10418,"(1, 0, 1)",1,Rb4Sb4O8,-0.2649685000000114,0.4555989299999885,0.595488465000005,-1.3160558950000047,5.184968500000012,5.184968500000012,4,3.9549685000000117
18829,10687,0.4555989299999885,11913,-0.12959578999997018,16665,mp-10418,"(1, 0, 1)",1,Rb4Sb4O8,-0.2649685000000114,0.4555989299999885,-0.5851947199999588,-0.1353727100000412,5.184968500000012,5.184968500000012,4,3.9549685000000117
37263,14863,1.5489817600000129,6731,1.9224944750000053,16268,mp-1180053,"(1, 1, 0)",1,Ni1Mo4O15,7.120740220000013,1.5489817600000129,0.3735127149999924,5.198245745000008,-2.2007402200000135,5.198245745000008,3,3.9682457450000084
9013,13565,-1.8053784699999846,30142,-0.2743053099999907,31366,mp-755580,"(1, 0, 0)",1,V4Ga4O12,-0.3020285900000228,-1.8053784699999846,1.5310731599999938,-0.027723280000032102,5.222028590000023,5.222028590000023,4,3.992028590000023
70427,73440,-1.046659940000003,74782,-1.0033139899999834,71731,mp-1205381,"(0, 1, 0)",1,Cs8Fe2O6,-0.35081850000000503,-1.046659940000003,0.043345950000019506,0.6524954899999784,5.270818500000005,5.270818500000005,4,4.040818500000006
81020,78514,1.0798499099999879,74439,2.353677895000002,75941,mp-753917,"(0, 0, 1)",1,Y8Hf4O20,8.020629489999918,1.0798499099999879,1.273827985000014,5.666951594999915,-3.1006294899999176,5.666951594999915,3,4.436951594999915
45588,41114,-1.5387127500000213,44115,-0.31560839333333257,43686,mp-552098,"(1, 1, 2)",1,Bi4Se2O4,-0.8361478800000011,-1.5387127500000213,1.2231043566666888,-0.5205394866666685,5.756147880000001,5.756147880000001,4,4.526147880000002
28687,24993,-0.9800291899999825,25093,-0.9904178999999852,39567,mp-1221814,"(1, 0, 1)",1,Mn3Fe15O24,-0.9164302899999395,-0.9800291899999825,-0.010388710000002743,0.07398761000004572,5.83643028999994,5.83643028999994,4,4.60643028999994
17951,35971,-0.7127977899999872,8831,-0.0029053199999988996,3622,mp-28962,"(1, 1, 1)",1,Ti8Bi4O22,-0.9222052500000497,-0.7127977899999872,0.7098924699999883,-0.9192999300000508,5.84220525000005,5.84220525000005,4,4.61220525000005
17951,35971,-0.7127977899999872,2271,-0.7914608299999795,3622,mp-28962,"(1, 1, 1)",1,Ti8Bi4O22,-0.9222052500000497,-0.7127977899999872,-0.07866303999999225,-0.13074442000007025,5.84220525000005,5.84220525000005,4,4.61220525000005
28370,10118,-1.089995416666682,17761,-1.0585238399999948,39790,RuWO4-rutile,"(2, 1, 3)",1,Ru1W1O4,-0.9617192800000136,-1.089995416666682,0.03147157666668732,0.09680455999998117,5.881719280000014,5.881719280000014,4,4.651719280000014
28370,10118,-1.089995416666682,24875,-0.5865382550000244,39790,RuWO4-rutile,"(2, 1, 3)",1,Ru1W1O4,-0.9617192800000136,-1.089995416666682,0.5034571616666577,-0.3751810249999892,5.881719280000014,5.881719280000014,4,4.651719280000014
1199,9173,-1.802561020000004,18417,-1.877646940000008,22822,mp-1020594,"(1, 1, 1)",1,Zn8Si4O16,-1.0563244400000282,-1.802561020000004,-0.07508592000000402,0.8213224999999797,5.976324440000028,5.976324440000028,4,4.746324440000029
74064,69769,-1.2167952850000086,72689,-0.1490946175,69798,mp-1216722,"(2, 0, 1)",1,Ti2Mo2O8,-1.1653023999999756,-1.2167952850000086,1.0677006675000085,-1.0162077824999756,6.085302399999976,6.085302399999976,4,4.855302399999976
41684,45909,-0.2855992699999399,44299,0.489675650000007,44234,mp-5869,"(2, 1, 2)",1,Ca4Cu2O6,-1.1777419000000031,-0.2855992699999399,0.7752749199999469,-1.6674175500000101,6.097741900000003,6.097741900000003,4,4.867741900000002
27707,38503,-1.635814320000028,13979,0.5723467699999933,27444,mvc-2876,"(1, -2, 2)",1,Zn1Sb4O8,-1.2804540200000385,-1.635814320000028,2.2081610900000213,-1.8528007900000318,6.200454020000039,6.200454020000039,4,4.970454020000039
8212,7689,-0.7049664750000112,27617,0.6322219222222187,6272,mp-9631,"(1, 0, 0)",1,Al2Ag2O4,-1.3525159700000156,-0.7049664750000112,1.33718839722223,-1.9847378922222343,6.272515970000016,6.272515970000016,4,5.042515970000016
23250,14797,0.031180380000004115,12357,-0.30294476000003345,3783,mp-773064,"(1, 1, 0)",1,V4Rh4O16,-1.3608330300000968,0.031180380000004115,-0.33412514000003757,-1.0578882700000634,6.280833030000097,6.280833030000097,4,5.050833030000097
12142,3947,-1.3240648699999915,7208,-1.0064610299999994,12291,mp-4525,"(1, 0, 0)",1,Sr4Ru4O12,-1.4485754099999921,-1.3240648699999915,0.3176038399999921,-0.4421143799999927,6.368575409999992,6.368575409999992,4,5.1385754099999925
80774,15428,-1.477712965,36076,1.4640668250000008,26301,mp-28075,"(0, 0, 1)",1,K4Ti4O10,-1.6300481500000241,-1.477712965,2.941779790000001,-3.094114975000025,6.550048150000024,6.550048150000024,4,5.320048150000025
19536,11339,0.0796435925000003,18964,2.4298442700000162,25071,mp-1211715,"(2, 1, 2)",1,K8Cr2O8,-1.6669675400000323,0.0796435925000003,2.350200677500016,-4.096811810000048,6.586967540000032,6.586967540000032,4,5.356967540000031
44650,45735,-1.0639357099999722,45925,-1.222250634999997,44997,RuWO4-rutile,"(2, 0, 1)",1,Ru1W1O4,-1.7380661500000112,-1.0639357099999722,-0.15831492500002486,-0.5158155150000141,6.658066150000011,6.658066150000011,4,5.428066150000012
28007,38168,-1.64647482,39764,-1.1921256999999936,15059,mp-1102898,"(1, 1, 2)",1,K6Ni2O4,-1.745896969999992,-1.64647482,0.45434912000000627,-0.5537712699999984,6.6658969699999915,6.6658969699999915,4,5.435896969999991
28007,38168,-1.64647482,17262,0.6746044550000054,15059,mp-1102898,"(1, 1, 2)",1,K6Ni2O4,-1.745896969999992,-1.64647482,2.321079275000005,-2.4205014249999977,6.6658969699999915,6.6658969699999915,4,5.435896969999991
42516,41677,-2.193257419999914,41010,-0.33694276499997744,42108,mp-996,"(2, 0, 1)",1,Os2O4,-1.8619054499999972,-2.193257419999914,1.8563146549999365,-1.5249626850000197,6.781905449999997,6.781905449999997,4,5.551905449999998
70357,70566,-2.6687280300000307,77759,-2.6026914649999946,70606,mp-1183133,"(1, 1, 0)",1,Al1Ir1O3,4.301942299999948,-2.6687280300000307,0.06603656500003607,6.904633764999943,0.618057700000052,6.904633764999943,3,5.6746337649999425
18943,19620,-1.5130090199999893,29349,-1.2692526720000006,27699,mp-19139,"(1, 0, 0)",1,Mg4Mo6O16,-2.0019011899999577,-1.5130090199999893,0.2437563479999887,-0.7326485179999571,6.921901189999957,6.921901189999957,4,5.691901189999957
43205,40811,-2.237614020000043,43187,-2.7654303800000286,42628,mp-1020588,"(1, 3, -3)",1,Zr2Si2O8,4.256458039999981,-2.237614020000043,-0.5278163599999854,7.0218884200000105,0.6635419600000185,7.0218884200000105,3,5.79188842000001
30869,32330,0.021172469999991117,16157,1.7020351900000013,31223,mp-1213890,"(1, 0, 0)",1,Cd4Mo6O16,-2.103250559999994,0.021172469999991117,1.6808627200000101,-3.805285749999995,7.023250559999994,7.023250559999994,4,5.7932505599999935
80993,2991,-0.002099969999979967,21146,1.3443351575000029,8287,mp-1221814,"(1, 0, 1)",1,Mn3Fe15O24,-2.164337719999994,-0.002099969999979967,1.3464351274999828,-3.508672877499997,7.0843377199999935,7.0843377199999935,4,5.854337719999993
80993,2991,-0.002099969999979967,16351,1.4977959362500048,8287,mp-1221814,"(1, 0, 1)",1,Mn3Fe15O24,-2.164337719999994,-0.002099969999979967,1.4998959062499848,-3.662133656249999,7.0843377199999935,7.0843377199999935,4,5.854337719999993
10209,7618,-1.0492881400000067,19662,-0.057586590000002,2018,mp-18847,"(1, 1, 0)",1,V8Cd4O16,-2.2014693099999953,-1.0492881400000067,0.9917015500000047,-2.1438827199999935,7.121469309999995,7.121469309999995,4,5.891469309999994
10209,7618,-1.0492881400000067,29058,0.551468082500006,2018,mp-18847,"(1, 1, 0)",1,V8Cd4O16,-2.2014693099999953,-1.0492881400000067,1.6007562225000127,-2.7529373925000016,7.121469309999995,7.121469309999995,4,5.891469309999994
16765,9626,-2.0543607199999965,15940,0.1388245500000071,24933,mp-756686,"(0, 1, 0)",1,Al4Ga4O12,-2.2247081600000365,-2.0543607199999965,2.1931852700000034,-2.3635327100000434,7.144708160000036,7.144708160000036,4,5.9147081600000355
7047,23266,-0.6237426899999912,15143,-2.95819457000002,7606,mp-18313,"(0, 0, 1)",1,Sr6Si6O18,-2.3138788300000237,-0.6237426899999912,-2.334451880000029,0.6443157399999961,7.233878830000023,7.233878830000023,4,6.003878830000023
5496,31288,-1.3138042700000108,8123,-1.4200476400000097,19939,mp-14411,"(0, 0, 1)",1,K8Ge2O8,-2.364997210000015,-1.3138042700000108,-0.10624336999999895,-0.9449495700000052,7.284997210000014,7.284997210000014,4,6.054997210000014
77215,77216,-2.8832978349999987,69623,1.0995886000000015,78490,mp-755647,"(1, 0, 0)",1,Ca2Pt6O8,-2.3746275099999843,-2.8832978349999987,3.982886435,-3.4742161099999858,7.294627509999984,7.294627509999984,4,6.064627509999983
1065,29732,7.366979110000026,7172,3.80736282500001,31370,mp-1316892,"(2, -1, 0)",1,Ti2Cr2O8,6.778732719999991,7.366979110000026,-3.5596162850000157,2.971369894999981,-1.858732719999991,7.366979110000026,1,6.136979110000025
17690,35251,-1.4073673800000015,22724,1.441864489999998,7291,mp-5012,"(1, 0, 0)",1,Li8Si4O12,-2.559766709999965,-1.4073673800000015,2.8492318699999997,-4.001631199999963,7.479766709999964,7.479766709999964,4,6.249766709999964
39813,19182,-1.7556711899999493,35128,0.2031202650000214,7129,mp-1218196,"(1, 1, 2)",1,Sr1Mg3O4,-2.60234159000004,-1.7556711899999493,1.9587914549999708,-2.805461855000061,7.52234159000004,7.52234159000004,4,6.29234159000004
1497,34250,-2.342972680000022,36590,-0.2393965874999988,23482,mp-1227455,"(1, 1, 0)",1,Be2Ga4O8,-2.7823484400000233,-2.342972680000022,2.1035760925000235,-2.5429518525000248,7.702348440000023,7.702348440000023,4,6.472348440000022
3464,1793,-1.1492718699999835,31966,0.8417899225000103,40049,mp-27323,"(2, 1, 0)",1,Ba2Mn4O6,-2.819085009999983,-1.1492718699999835,1.9910617924999938,-3.6608749324999934,7.739085009999982,7.739085009999982,4,6.509085009999982
37804,31989,-1.0179934000000423,32521,0.7079379199999754,22080,mp-755326,"(1, 1, -1)",1,Sr6W2O12,-2.861447520000072,-1.0179934000000423,1.7259313200000177,-3.5693854400000475,7.7814475200000714,7.7814475200000714,4,6.551447520000071
12216,8305,-0.11889691166666727,19485,2.183384299999998,40649,mp-1079829,"(1, 0, 1)",1,Ti2Cd1O6,-2.8748317200000337,-0.11889691166666727,2.3022812116666653,-5.058216020000032,7.794831720000033,7.794831720000033,4,6.564831720000033
42677,45731,-1.6901362599999936,45432,0.7268086100000037,42309,mp-19006,"(2, -1, 2)",1,Mn3O3,-2.931477780000025,-1.6901362599999936,2.4169448699999974,-3.658286390000029,7.851477780000025,7.851477780000025,4,6.621477780000024
23072,35184,-1.9760603199999929,22765,2.641166875000008,1732,mp-996966,"(1, 1, 0)",1,K1Ag1O2,-2.9539412599999957,-1.9760603199999929,4.617227195000001,-5.595108135000004,7.873941259999995,7.873941259999995,4,6.643941259999995
39507,5042,-1.5090947933333234,25030,-1.7397994950000022,3387,mp-27323,"(0, 0, 1)",1,Ba2Mn4O6,-2.9757309199999917,-1.5090947933333234,-0.23070470166667878,-1.2359314249999895,7.895730919999991,7.895730919999991,4,6.665730919999991
76205,78054,-1.1079645100000073,77754,0.9953784600000095,69465,mp-17899,"(1, 1, 0)",1,Mn12V8O32,-3.0524871600000574,-1.1079645100000073,2.103342970000017,-4.047865620000067,7.972487160000057,7.972487160000057,4,6.742487160000056
76205,78054,-1.1079645100000073,74456,1.681809909999996,69465,mp-17899,"(1, 1, 0)",1,Mn12V8O32,-3.0524871600000574,-1.1079645100000073,2.789774420000003,-4.7342970700000535,7.972487160000057,7.972487160000057,4,6.742487160000056
22922,20510,-1.353921529999999,31993,1.0290182650000166,17298,mp-19006,"(3, -1, 2)",1,Mn3O3,-3.0726205900000445,-1.353921529999999,2.3829397950000155,-4.101638855000061,7.992620590000044,7.992620590000044,4,6.762620590000044
18150,17109,-2.9288699999999803,14065,-2.5394072199999607,30885,mp-1227455,"(1, 0, 0)",1,Be2Ga4O8,-3.102435959999982,-2.9288699999999803,0.38946278000001966,-0.5630287400000213,8.022435959999981,8.022435959999981,4,6.792435959999981
5861,8183,-1.8776118299999973,34819,-1.773511399999992,31672,mp-3924,"(3, -1, 0)",1,Li2Nb2O4,-3.2640724499999596,-1.8776118299999973,0.10410043000000524,-1.4905610499999675,8.18407244999996,8.18407244999996,4,6.954072449999959
21962,12358,-1.245268309999991,32989,-0.8117291499999932,39381,mp-7664,"(1, 0, 0)",1,Na12Zn2O8,-3.27373167000002,-1.245268309999991,0.4335391599999978,-2.462002520000027,8.19373167000002,8.19373167000002,4,6.963731670000019
28537,30810,-1.4805872999999872,34867,0.1397804499999868,40566,mp-4202,"(1, 0, 0)",1,Ba8Al16O32,-3.3639869200000043,-1.4805872999999872,1.620367749999974,-3.503767369999991,8.283986920000004,8.283986920000004,4,7.053986920000003
6317,9971,-2.327630029999985,22543,-4.077931205000001,9022,mp-1186884,"(2, 2, 1)",1,Rb1Mg1O3,4.291930809999994,-2.327630029999985,-1.7503011750000166,8.369862014999995,0.6280691900000059,8.369862014999995,3,7.139862014999995
79322,71508,-1.7656706700000961,72349,0.23874557999998788,71186,mp-5834,"(0, 0, 1)",1,Mg16Si16O48,-3.532517660000056,-1.7656706700000961,2.004416250000084,-3.7712632400000436,8.452517660000055,8.452517660000055,4,7.2225176600000545
1725,8150,1.0200337199999956,11565,-0.5989484375000014,29408,mp-1101326,"(0, 1, 0)",1,Ta12Ag4O32,-3.770983839999988,1.0200337199999956,-1.618982157499997,-3.1720354024999864,8.690983839999987,8.690983839999987,4,7.460983839999987
23524,27025,1.2998392399999636,29702,2.3586964749999852,35297,mp-1184960,"(1, 1, 1)",1,K1Mg1O3,-3.8208631500000387,1.2998392399999636,1.0588572350000216,-6.179559625000024,8.740863150000038,8.740863150000038,4,7.510863150000038
75812,73880,-3.95584132000001,69540,-1.5023753149999972,77427,mp-12725,"(1, 1, 0)",1,Nb1Ag1O3,-3.844314929999998,-3.95584132000001,2.4534660050000126,-2.341939615000001,8.764314929999998,8.764314929999998,4,7.534314929999997
76207,69929,-3.4199176400000137,73923,-3.430570210000016,75438,mp-752953,"(1, 0, 2)",1,Zr4Ti8O4,-3.9649522999999385,-3.4199176400000137,-0.010652570000002193,-0.5343820899999225,8.884952299999938,8.884952299999938,4,7.6549522999999375
76207,69929,-3.4199176400000137,74468,-2.887825389999963,75438,mp-752953,"(1, 0, 2)",1,Zr4Ti8O4,-3.9649522999999385,-3.4199176400000137,0.5320922500000509,-1.0771269099999756,8.884952299999938,8.884952299999938,4,7.6549522999999375
35749,8145,-1.2413840800000082,34730,0.4413665899999988,24158,mp-756134,"(2, 2, 1)",1,Zr2Se2O2,-4.00427001000003,-1.2413840800000082,1.682750670000007,-4.445636600000029,8.92427001000003,8.92427001000003,4,7.694270010000029
35749,8145,-1.2413840800000082,35762,-1.3211769250000056,24158,mp-756134,"(2, 2, 1)",1,Zr2Se2O2,-4.00427001000003,-1.2413840800000082,-0.07979284499999739,-2.6830930850000243,8.92427001000003,8.92427001000003,4,7.694270010000029
27624,5553,-1.679237870000009,29951,-2.5329749100000094,39179,mp-755326,"(1, 0, -1)",1,Sr6W2O12,-4.197405970000008,-1.679237870000009,-0.8537370400000004,-1.6644310599999987,9.117405970000007,9.117405970000007,4,7.887405970000007
79129,15681,-1.7910744799999259,17188,-3.1596348849999765,29464,mp-755895,"(0, 0, 1)",1,Ba6Zr4O14,-4.235649549999951,-1.7910744799999259,-1.3685604050000506,-1.0760146649999744,9.15564954999995,9.15564954999995,4,7.9256495499999495
18314,21593,-2.8330205200000105,40029,-0.965211374999998,25379,mvc-7381,"(1, 0, 1)",1,Zn2W4O14,-4.270601530000024,-2.8330205200000105,1.8678091450000125,-3.305390155000026,9.190601530000023,9.190601530000023,4,7.960601530000023
3302,35800,-2.201887205000011,38055,-2.473887770000007,1208,mp-18883,"(0, 1, 0)",1,Y4V4O12,-4.4710965500000865,-2.201887205000011,-0.2720005649999959,-1.9972087800000797,9.391096550000086,9.391096550000086,4,8.161096550000085
19283,23465,-2.2970065299999955,38090,-1.8773729600000333,33531,mp-1262201,"(0, 0, 1)",1,Ti12Al4O24,-4.4929563499999885,-2.2970065299999955,0.41963356999996226,-2.615583389999955,9.412956349999988,9.412956349999988,4,8.182956349999987
15070,10938,-2.285947240000061,37959,-3.110060365000012,25254,mp-1215204,"(1, 2, 2)",1,Zr2Ti4O2,-4.493666920000012,-2.285947240000061,-0.8241131249999509,-1.3836065550000005,9.413666920000011,9.413666920000011,4,8.183666920000011
